3.491698536607954484e-01
4.683620830376942767e-01
5.611178874969482422e-01
5.969434844122992745e-01
6.209168500370449983e-01
6.538762648900350305e-01
6.439198387993706474e-01
7.001363105244107210e-01
7.413852479722764510e-01
7.576941847801208496e-01
7.897836301061842423e-01
8.097632659806145439e-01
8.295141789648268205e-01
8.529594739278157922e-01
8.665334847238328475e-01
8.690888020727369767e-01
8.818868729803297501e-01
8.914263447125753137e-01
8.947448465559217912e-01
8.864679137865701941e-01
8.776785665088229216e-01
9.057456188731722868e-01
9.157136281331380578e-01
9.156684411896599540e-01
9.272700415717231026e-01
9.319148659706115723e-01
9.332048032018873673e-01
9.367831481827629814e-01
9.382968346277872351e-01
9.371253649393717078e-01
9.388327333662245255e-01
9.374039106898837126e-01
9.387923280398050574e-01
9.454939895206027067e-01
9.476859834459092635e-01
9.431389570236206055e-01
9.481903182135688057e-01
9.521578152974446985e-01
9.558594955338372001e-01
9.567344321144951591e-01
9.578633970684475862e-01
9.547071986728243864e-01
9.576246738433837891e-01
9.554123348659939730e-01
9.549941884146796456e-01
9.575675196117825472e-01
9.569069014655219307e-01
9.605397582054138184e-01
9.586968819300333289e-01
9.530060754881964913e-01
9.604917499754164201e-01
9.563020401530795134e-01
9.636327889230515975e-01
9.654241800308227539e-01
9.654519822862412948e-01
9.673820402887132186e-01
9.663028253449333915e-01
9.653208984269036064e-01
9.677917957305908203e-01
9.679621325598822823e-01
9.695758091078864327e-01
9.710534479882981795e-01
9.714566402965121306e-01
9.720342556635538367e-01
9.717329674296908415e-01
9.724247588051689872e-01
9.723488489786783484e-01
9.727810952398512345e-01
9.685906834072537386e-01
9.708020289738973352e-01
9.703213042683072054e-01
9.727182719442579728e-01
9.742958280775282365e-01
9.753699368900723421e-01
9.758424825138516390e-01
9.749373661147223702e-01
9.741840826140509835e-01
9.701111846499972380e-01
9.700392418437533415e-01
9.728135797712538224e-01
